0,1,2,3,4,5,weeksToHouse
1,72,1,2,1,1,660.770381482738
2,25,1,1,2,1,-366.3175809088947
1,56,3,3,1,1,1152.4592755992967
2,67,5,5,1,1,1658.043755591893
2,26,3,2,1,1,600.8333346188263
2,36,4,3,1,1,1001.23279625459
2,31,3,1,1,1,435.765958103231
2,78,2,3,1,1,783.5215769907135
1,42,5,3,1,1,1468.5410869095745
2,38,5,4,1,1,1373.526374448525
2,35,4,4,1,1,1180.3531144910999
1,62,1,5,1,1,1173.5386881806671
2,27,3,1,1,1,421.71301638231654
1,21,5,2,1,1,1212.1295892080352
1,73,3,5,1,1,1577.4513852466603
1,33,2,1,1,1,523.7541997038228
1,30,2,5,1,1,1243.7487080800906
1,57,4,4,2,1,1105.5025992657272
1,22,4,5,1,1,1580.9099319717402
2,77,5,5,2,1,1277.4390907969037
2,35,4,3,1,1,997.7195608243615
1,25,4,5,1,1,1591.4496382624257
1,31,5,4,2,1,1196.7920317465225
1,30,4,3,1,1,1243.748708080092
1,25,4,2,1,1,1043.5489772622104
1,50,2,3,1,1,948.7463093511859
2,23,2,2,1,1,407.6600746614013
2,27,4,1,1,1,604.3465700490558
1,76,3,4,2,1,989.6205187733319
2,41,3,1,2,1,55.1612933082414
2,35,1,4,1,1,632.4524534908824
1,37,3,2,1,1,903.0742487582148
1,58,4,1,1,1,976.8521927930166
2,53,5,1,1,1,878.324244901739
1,33,4,4,1,1,1436.9219680375163
2,32,5,2,1,1,987.1798545336763
2,38,1,1,1,1,95.09149878135304
1,43,4,2,2,1,691.05019590905
1,41,4,3,1,1,1282.394297812607
2,65,5,4,2,1,1052.6467119674219
2,23,2,5,2,1,539.8237165643407
1,27,5,2,1,1,1233.209001789407
1,22,5,5,2,1,1347.8064665412035
2,30,2,1,1,1,249.61916900626323
1,31,2,4,1,1,1064.6283898435809
1,21,5,1,1,1,1029.4960355412968
1,33,3,1,1,1,706.3877533705619
1,77,3,4,2,1,993.1337542035606
2,30,5,4,1,1,1345.420491006696
2,31,1,4,1,1,618.3995117699678
2,31,3,4,1,1,983.6666191034461
1,82,1,5,1,1,1243.8033967852393
1,21,1,1,1,1,298.9618208743402
1,30,5,5,1,1,1791.6493690803081
1,31,1,3,1,1,699.3612825101031
1,33,3,4,2,1,838.5513952735014
2,27,2,3,1,1,604.3465700490542
1,68,4,5,1,1,1742.5187617622564
2,55,5,2,1,1,1067.9842694289346
2,28,4,2,1,1,790.4933591460227
1,52,1,5,1,1,1138.406333878381
2,56,5,4,1,1,1436.76461219264
2,52,5,4,1,1,1422.7116704717255
1,23,1,4,1,1,853.8889527350126
1,26,5,2,1,1,1229.6957663591784
1,65,2,3,1,1,1001.4448408046152
1,21,2,5,1,1,1212.129589208033
2,37,3,4,1,1,1004.7460316848178
1,40,4,1,1,1,913.6139550489014
1,52,1,2,1,1,590.5056728781658
1,41,3,4,2,1,866.6572787153302
2,21,4,5,1,1,1313.8013721346379
1,30,2,3,1,1,878.4816007466137
2,57,1,2,2,1,-71.2604934748407
1,21,5,2,1,1,1212.1295892080352
1,26,3,3,1,1,1047.0622126924384
2,61,5,4,1,1,1454.3307893437832
2,56,4,2,1,1,888.863951192424
1,35,1,1,2,1,-67.58990219973487
1,31,5,2,1,1,1247.2619435103215
1,40,1,2,2,1,132.6098286181466
1,33,2,5,1,1,1254.2884143707765
2,85,2,4,1,1,990.7477786690523
2,31,4,5,1,1,1348.9337264369237
2,56,4,4,1,1,1254.1310585259007
2,51,5,5,1,1,1601.8319887082353
1,23,1,2,1,1,488.6218454015359
2,28,3,5,1,1,1155.760466479499
1,56,2,1,2,1,188.82159550180523
1,21,1,2,1,1,481.5953745410786
1,28,4,3,1,1,1236.7222372196347
2,30,4,4,1,1,1162.7869373399567
2,71,4,2,1,1,941.5624826458532
2,28,3,5,1,1,1155.760466479499
1,33,5,5,1,1,1802.189075370994
2,35,5,2,1,1,997.7195608243622
2,37,4,1,1,1,639.4789243513419
1,20,1,1,1,1,295.4485854441116
2,57,5,4,1,1,1440.2778476228686
2,38,3,2,1,1,642.9921597815697
2,30,3,4,1,1,980.1533836732175
2,43,5,3,1,1,1208.4589979329294
1,30,3,4,1,1,1243.748708080091
2,83,1,3,1,1,618.4542004751174
2,33,3,3,1,1,808.059536297165
2,58,1,1,1,1,165.35620738592536
1,65,2,5,2,1,950.9749290408163
2,41,3,4,1,1,1018.7989734057322
2,78,4,3,1,1,1148.7886843241918
1,37,4,2,1,1,1085.707802424954
1,40,2,2,1,1,730.9804013821614
2,51,5,1,2,1,455.560754944006
1,36,1,4,1,1,899.5610133279846
1,43,1,4,1,1,924.1536613395849
1,22,5,1,1,1,1033.0092709715254
2,27,4,2,1,1,786.9801237157941
1,25,3,1,2,1,262.5448508314573
2,30,3,2,1,1,614.8862763397408
1,57,2,5,2,1,922.8690455989874
2,28,5,3,2,1,740.0234473822245
2,36,4,4,1,1,1183.8663499213285
2,53,3,3,1,1,878.3242449017373
1,56,3,4,1,1,1335.092829266035
1,36,2,3,1,1,899.5610133279853
1,41,2,5,1,1,1282.3942978126051
1,31,3,1,1,1,699.3612825101047
2,41,3,4,1,1,1018.7989734057322
2,43,4,5,1,1,1391.0925515996673
1,77,1,4,1,1,1043.6036659673578
1,23,5,5,1,1,1767.0567210687077
1,53,5,5,2,1,1456.7167648782904
1,31,1,2,1,1,516.7277288433647
1,80,2,3,1,1,1054.1433722580446
1,43,1,2,1,1,558.8865540061082
1,28,2,3,1,1,871.4551298861564
1,21,3,3,1,1,1029.4960355412954
2,67,3,2,1,1,744.8759872581995
1,35,4,1,1,1,896.0477778977584
2,27,1,4,2,1,188.6095509517777
2,57,4,2,2,1,476.6401675253768
2,21,1,1,1,1,35.36649646746656
1,37,1,4,2,1,487.3372296609375
1,35,1,4,2,1,480.31075880048036
2,27,1,5,2,1,371.2431046185161
1,25,4,5,1,1,1591.4496382624257
1,50,4,1,1,1,948.7463093511876
1,43,5,3,1,1,1472.054322339803
1,30,1,4,1,1,878.4816007466129
1,38,4,5,1,1,1637.1216988553979
2,51,5,5,1,1,1601.8319887082353
2,61,4,1,1,1,723.7965746768286
1,36,2,2,1,1,716.9274596612471
2,75,3,1,1,1,590.3483170332901
2,78,1,4,1,1,783.5215769907128
1,30,2,4,1,1,1061.1151544133522
1,35,1,4,1,1,896.0477778977561
2,30,2,2,1,1,432.25272267300164
2,33,3,2,1,1,625.4259826304267
2,30,1,2,1,1,249.6191690062625
1,30,1,2,2,1,97.47747431586049
2,31,2,3,1,1,618.3995117699685
1,43,5,5,1,1,1837.32142967328
1,31,4,5,1,1,1612.5290508437974
1,42,1,1,1,1,372.7397649091412
2,30,1,3,1,1,432.2527226730008
2,50,2,2,1,1,502.51743127757396
2,21,1,1,1,1,35.36649646746656
2,25,3,2,1,1,597.3200991885976
1,21,1,3,1,1,664.228928207817
1,38,2,1,1,1,541.3203768549658
1,37,1,2,2,1,122.07012232746081
1,25,4,4,1,1,1408.8160845956872
1,25,5,2,1,1,1226.1825309289497
2,35,2,2,1,1,449.8188998241447
2,41,3,4,1,1,1018.7989734057322
2,30,1,3,1,1,432.2527226730008
1,28,4,5,2,1,1186.252325455836
2,30,2,5,1,1,980.1533836732168
2,23,2,4,2,1,357.19016289760225
1,40,3,5,1,1,1461.5146160491158
1,73,2,5,1,1,1394.817831579921
2,78,5,5,1,1,1696.689345324408
2,53,1,5,1,1,878.3242449017357
1,21,5,1,1,1,1029.4960355412968
1,36,1,3,1,1,716.9274596612462
1,28,5,2,1,1,1236.7222372196356
2,43,3,5,1,1,1208.458997932928
2,50,4,3,2,1,634.6810731805149
1,27,2,5,2,1,817.4719826921289
1,33,2,5,1,1,1254.2884143707765
2,50,1,3,1,1,502.5174312775731
1,32,4,3,1,1,1250.7751789405493
1,28,4,5,1,1,1601.9893445531116
2,51,5,3,1,1,1236.5648813747584
2,73,1,1,1,1,218.0547388393545
2,70,2,3,1,1,755.4156935488846
1,67,4,5,1,1,1739.0055263320278
2,35,1,3,1,1,449.81889982414395
2,27,1,1,1,1,56.445909048838246
1,40,4,2,1,1,1096.24750871564
2,61,2,4,1,1,906.4301283435656
2,56,4,2,1,1,888.863951192424
1,40,1,3,1,1,730.9804013821607
2,26,4,5,1,1,1331.3675492857806
2,27,4,3,1,1,969.6136773825325
1,30,4,5,1,1,1609.0158154135688
1,30,3,3,1,1,1061.1151544133527
2,58,5,5,1,1,1626.4246367198357
2,25,4,4,1,2,1145.2207601888135
2,36,4,5,1,1,1366.499903588067
2,38,3,3,1,1,825.625713448308
1,23,4,1,1,1,853.888952735015
2,32,5,1,1,1,804.546300866938
2,67,4,2,1,1,927.5095409249387
1,82,4,5,1,1,1791.7040577854568
2,30,1,1,1,1,66.98561533952409
2,35,1,5,2,1,399.34898806034505
1,56,4,3,1,1,1335.092829266036
2,28,3,3,1,1,790.4933591460219
2,43,4,4,1,1,1208.458997932929
2,26,1,5,1,1,783.4668882855632
2,56,5,1,1,1,888.8639511924248
2,23,4,5,2,1,905.0908238978191
1,42,2,5,2,1,870.1705141455582
2,58,4,1,1,1,713.2568683861429
2,37,3,2,1,1,639.4789243513411
2,43,1,3,1,1,477.9247832659728
1,43,4,1,2,1,508.4166422423116
1,30,2,1,2,1,97.47747431586123
2,67,1,1,1,1,196.97532625798283
1,65,4,4,1,1,1549.345501804832
1,27,5,3,1,1,1415.8425554561454
1,27,4,2,1,1,1050.5754481226677
2,42,3,4,2,1,606.5751897386851
2,33,1,3,1,1,442.7924289636867
1,25,3,1,2,1,262.5448508314573
1,61,4,3,1,1,1352.6590064171792
1,23,1,4,1,1,853.8889527350126
2,58,3,4,1,1,1078.5239757196186
1,28,2,2,1,1,688.821576219418
1,37,3,2,1,1,903.0742487582148
2,31,5,1,1,1,801.0330654367094
2,38,4,5,1,1,1373.5263744485242
1,62,3,3,1,1,1173.5386881806685
1,25,3,3,1,1,1043.5489772622097
2,38,4,1,1,1,642.9921597815705
2,30,5,1,1,1,797.5198300064808
1,31,1,5,1,1,1064.62838984358
1,78,5,3,1,1,1595.0175623978048
2,27,5,2,2,1,553.8766582852576
1,36,1,2,2,1,118.55688689723218
1,63,4,2,1,1,1177.051923610898
2,27,4,4,1,1,1152.2472310492708
1,32,3,4,1,1,1250.7751789405484
2,30,1,1,1,1,66.98561533952409
2,31,1,5,1,1,801.0330654367062
1,38,1,4,1,1,906.5874841884419
2,52,1,4,1,1,692.1774558047688
1,40,1,4,1,1,913.6139550488991
1,33,5,3,1,1,1436.9219680375172
2,72,1,1,1,1,214.54150340912594
1,68,3,1,1,1,829.3509934285635
1,76,4,2,1,1,1222.7239842038703
1,33,4,2,1,1,1071.6548607040395
2,43,5,4,1,1,1391.0925515996678
2,22,3,1,1,1,404.14683923117343
1,52,4,1,1,1,955.7727802116449
2,80,3,1,2,1,192.1774750871574
2,26,4,1,1,1,600.8333346188272
2,22,3,1,1,1,404.14683923117343
2,61,4,5,1,1,1454.3307893437823
2,36,2,1,1,1,270.6985815876349
2,38,3,4,1,1,1008.2592671150464
2,57,1,1,2,1,-253.894047141579
2,67,1,1,1,1,196.97532625798283
2,41,4,1,1,1,653.5318660722563
1,25,5,1,1,1,1043.5489772622113
2,25,3,4,1,1,962.5872065220744
1,36,3,2,1,1,899.5610133279862
1,25,3,2,1,1,860.9154235954715
2,56,2,1,1,1,340.96329019220724
2,38,3,4,1,1,1008.2592671150464
1,53,5,1,1,1,1141.9195693086126
2,75,2,1,1,1,407.7147633665509
2,32,3,5,1,1,1169.813408200413
2,26,2,4,1,1,783.4668882855639
2,38,5,2,2,1,592.5222480177724
2,50,1,4,1,1,685.1509849443115
2,42,4,3,1,1,1022.3122088359617
2,53,3,4,2,1,645.2207794712
2,33,4,5,2,1,940.2231782001052
1,51,1,3,1,1,769.6259911146755
1,32,2,1,1,1,520.2409642735943
1,37,5,3,2,1,1035.237890661156
1,35,2,1,1,1,530.78067056428
1,28,4,5,1,1,1601.9893445531116
2,35,1,5,1,1,815.0860071576208
1,37,5,5,2,1,1400.5049979946327
2,40,5,4,1,1,1380.5528453089823
2,70,2,1,1,1,390.1485862154079
2,35,1,4,1,1,632.4524534908824
1,37,1,1,2,1,-60.5634313392776
2,71,2,3,1,1,758.9289289791133
2,37,4,5,1,1,1370.0131390182955
2,60,1,3,1,1,537.6497855798593
2,32,4,1,1,1,621.9127472001989
2,27,2,1,2,1,-176.65755638169833
1,57,5,3,1,1,1521.239618363004
2,36,4,4,1,1,1183.8663499213285
2,62,3,3,1,1,909.9433637737948
2,83,1,3,1,1,618.4542004751174
1,52,3,2,2,1,540.0357611143684
1,66,2,5,1,1,1370.2251835683205
2,23,3,4,1,1,955.5607356616172
2,37,5,4,1,1,1370.0131390182964
2,43,1,1,1,1,112.65767593249609
2,41,3,1,1,1,470.8983124055171
1,36,3,2,1,1,899.5610133279862
1,32,2,1,1,1,520.2409642735943
1,71,1,3,1,1,839.8906997192478
1,55,4,3,1,1,1331.5795938358074
1,50,4,4,1,1,1496.6469703514026
2,21,5,2,1,1,948.5342648011616
1,28,4,3,1,1,1236.7222372196347
1,28,2,4,1,1,1054.088683552895
2,57,2,1,1,1,344.4765256224359
1,55,4,3,2,1,915.8425747385315
2,26,1,5,2,1,367.72986918828747
1,31,5,1,1,1,1064.6283898435831
2,53,5,5,1,1,1608.8584595686925
1,41,2,2,1,1,734.49363681239
1,27,4,1,1,1,867.9418944559294
2,52,4,5,1,1,1422.711670471725
1,55,4,5,1,1,1696.8467011692842
2,35,1,5,2,1,399.34898806034505
1,28,3,1,1,1,688.821576219419
2,32,5,4,1,1,1352.4469618671533
2,20,1,4,2,1,164.01690294017737
1,43,4,5,1,2,1654.687876006541
2,33,3,1,1,1,442.7924289636882
1,27,2,1,1,1,502.6747871224511
2,33,4,5,1,1,1355.960197297381
1,42,3,2,1,1,920.6404259093579
2,62,5,1,1,1,909.9433637737965
2,32,1,3,1,1,439.27919353345806
2,30,5,1,1,1,797.5198300064808
2,53,5,3,1,1,1243.5913522352157
2,60,5,2,1,1,1085.5504465800777
1,31,4,2,1,1,1064.6283898435822
1,20,4,1,1,1,843.3492464443292
2,37,2,5,2,1,589.0090125875415
2,32,5,1,1,2,804.546300866938
2,30,4,1,1,1,614.8862763397416
1,61,3,5,1,1,1535.2925600839167
2,21,1,3,2,1,-15.1034152963324
1,23,3,3,1,1,1036.5225064017525
1,31,2,4,1,1,1064.6283898435809
1,37,3,5,1,1,1450.97490975843
2,25,4,2,2,1,364.2166337580611
1,70,5,3,2,1,1151.1746598587001
2,38,5,3,1,1,1190.8928207817867
2,55,4,1,2,1,286.98014299818124
1,70,2,1,1,1,653.7439106222815
2,40,4,2,1,1,832.6521843087661
2,55,2,5,1,1,1067.9842694289323
2,53,3,5,1,1,1243.591352235214
2,33,5,3,2,1,757.5896245333677
2,70,5,1,1,1,938.0492472156254
2,42,4,5,1,1,1387.5793161694387
1,60,4,5,1,1,1714.4128783204274
1,40,4,5,2,1,1228.4111506185793
2,36,2,5,1,1,1001.2327962545886
2,31,1,2,2,1,-162.6046146607846
1,36,3,5,2,1,1031.7246552309257
1,38,5,1,1,1,1089.2210378551836
1,28,1,4,1,1,871.4551298861558
2,37,2,5,2,1,589.0090125875415
1,52,5,2,1,1,1321.0398875451224
1,81,3,1,1,1,875.0230540215355
2,58,4,5,1,1,1443.7910830530964
1,26,1,2,1,1,499.1615516922217
2,38,4,3,1,1,1008.2592671150472
1,40,1,3,1,1,730.9804013821607
2,81,3,1,1,1,611.4277296146618
2,32,4,4,1,1,1169.813408200414
2,42,5,4,2,1,971.8422970721635
2,37,1,4,1,1,639.4789243513395
1,36,4,3,1,1,1264.8281206614638
1,30,3,4,1,1,1243.748708080091
1,33,5,2,1,1,1254.2884143707788
1,36,5,4,1,1,1630.0952279949415
2,83,1,2,1,1,435.820646808379
2,25,1,5,1,1,779.9536528553346
2,26,3,5,1,1,1148.7339956190417
1,27,3,2,1,1,867.9418944559286
1,30,3,1,2,1,280.1110279826004
2,28,3,2,1,1,607.8598054792835
1,42,2,5,1,1,1285.9075332428338
2,25,4,5,1,1,1327.854313855552
2,68,5,3,1,1,1296.2898836886447
1,27,4,3,1,1,1233.209001789406
1,33,1,5,1,1,1071.6548607040372
1,37,2,4,1,1,1085.7078024249522
2,32,3,4,1,1,987.1798545336748
1,72,5,2,1,1,1391.3045961496946
2,37,1,3,1,1,456.8453706846011
2,58,1,5,2,1,480.15340295560316
2,40,5,4,1,1,1380.5528453089823
1,51,4,1,1,1,952.2595447814163
1,60,3,4,1,1,1349.1457709869496
1,20,4,1,1,1,843.3492464443292
2,27,1,1,2,1,-359.29111004843753
2,57,5,2,1,1,1075.0107402893918
2,73,3,3,2,1,532.8519344090339
2,53,2,4,1,1,878.3242449017365
2,72,5,1,2,1,529.3386989788069
1,30,2,2,1,1,695.8480470798753
1,22,2,2,1,1,667.7421636380465
2,37,3,4,1,1,1004.7460316848178
2,32,3,2,1,1,621.912747200198
1,26,4,3,1,1,1229.6957663591775
1,27,1,3,1,1,685.3083407891887
2,33,1,1,1,1,77.52532163020993
2,27,5,1,2,1,371.2431046185193
1,53,2,5,1,1,1324.5531229753487
1,41,1,1,1,1,369.22652947891254
1,55,4,4,2,1,1098.47612840527
2,38,1,1,1,1,95.09149878135304
2,52,2,2,1,1,509.5439021380312
1,36,1,4,1,1,899.5610133279846
1,37,4,2,1,1,1085.707802424954
1,31,2,1,1,1,516.7277288433656
1,35,1,1,1,1,348.14711689754085
1,27,1,1,2,1,-95.69578564156382
1,21,3,1,1,1,664.2289282078185
2,30,3,1,1,1,432.2527226730024
2,32,3,1,2,1,23.542174436183927
2,52,5,5,1,1,1605.345224138464
2,58,5,1,1,1,895.8904220528821
1,35,5,3,2,1,1028.2114198006986
1,51,3,5,2,1,1084.423186684355
1,36,4,3,1,1,1264.8281206614638
2,30,4,2,1,1,797.51983000648
1,57,4,1,1,1,973.3389573627879
1,35,3,1,1,1,713.4142242310191
2,35,1,5,1,1,815.0860071576208
2,32,5,3,1,1,1169.8134082004149
2,28,1,1,1,1,59.95914447906688
1,27,3,5,2,1,1000.1055363588682
1,51,4,5,1,1,1682.79375944837
1,67,2,3,1,1,1008.4713116650724
1,30,4,4,1,1,1426.3822617468304
2,41,3,3,1,1,836.1654197389938
1,87,3,3,1,1,1261.3695739363839
1,43,1,2,1,1,558.8865540061082
2,41,1,1,1,1,105.63120507203882
1,33,2,4,1,1,1071.6548607040381
2,25,5,3,1,1,1145.2207601888144
1,37,4,4,1,1,1450.9749097584308
2,42,5,1,1,1,839.6786551692242
1,41,1,1,1,1,369.22652947891254
2,52,5,3,1,1,1240.078116804987
2,61,3,3,1,1,906.4301283435663
2,35,3,5,2,1,764.6160953938233
1,31,2,5,1,1,1247.2619435103193
1,35,3,2,1,1,896.0477778977576
2,33,2,4,1,1,808.0595362971643
1,57,2,5,2,2,922.8690455989874
2,32,5,4,2,1,936.7099427698774
1,87,4,5,1,1,1809.2702349366
2,66,3,1,1,1,558.7291981612325
2,75,1,4,1,1,772.981870700027
1,32,5,2,1,1,1250.7751789405502
1,20,5,4,2,1,1158.1464420140078
1,55,2,5,1,1,1331.579593835806
1,40,5,1,1,1,1096.2475087156408
2,50,3,5,1,1,1233.0516459445284
2,38,3,1,2,1,44.62158701755561
2,42,2,5,1,1,1022.3122088359602
1,62,3,2,2,1,575.1681154166545
1,28,2,3,1,1,871.4551298861564
1,31,1,5,2,1,648.8913707463042
2,28,4,1,1,1,607.8598054792844
2,32,4,3,1,1,987.1798545336756
2,37,2,1,1,1,274.21181701786355
2,21,3,3,1,1,765.9007111344216
2,63,1,4,1,1,730.8230455372835
1,30,1,4,1,1,878.4816007466129
2,28,5,4,1,1,1338.3940201462387
2,32,5,3,1,1,1169.8134082004149
2,75,2,4,1,1,955.6154243667662
2,76,1,5,1,1,959.128659796994
1,36,5,4,1,1,1630.0952279949415
2,31,5,3,1,1,1166.3001727701862
2,30,3,4,2,1,564.4163645759418
1,62,2,2,1,1,808.2715808471911
1,60,5,3,1,1,1531.7793246536899
1,36,4,4,1,1,1447.4616743282022
1,50,5,2,1,1,1314.0134166846651
1,36,4,1,1,1,899.561013327987
1,21,4,3,2,1,796.3925701107589
2,52,4,1,1,1,692.1774558047712
1,53,1,5,1,1,1141.9195693086094
2,27,5,5,2,1,1101.7773192854727
2,42,5,1,2,1,423.94163607194844
1,78,2,2,1,1,864.483347730849
2,55,2,4,1,1,885.3507157621938
1,55,3,5,1,1,1514.2131475025449
1,22,2,4,1,1,1033.0092709715232
1,42,5,2,1,1,1285.9075332428365
1,23,5,4,1,1,1584.4231674019693
2,25,2,1,1,1,232.05299185512018
2,30,2,3,1,1,614.8862763397399
2,25,2,4,1,1,779.9536528553352
2,35,3,5,1,1,1180.353114491099
1,32,3,4,1,1,1250.7751789405484
2,38,3,4,1,1,1008.2592671150464
1,63,2,1,1,1,629.1512626106812
1,63,2,2,1,1,811.7848162774197
2,88,1,2,1,1,453.3868239595222
1,41,2,3,1,1,917.1271904791284
2,37,1,5,1,1,822.112478018078
2,36,1,5,1,1,818.5992425878494
2,26,5,4,1,1,1331.3675492857815
2,25,1,3,1,1,414.68654552185774
1,31,5,2,2,1,831.5249244130457
1,35,1,2,1,1,530.7806705642793
2,27,5,1,1,1,786.980123715795
2,60,4,5,1,1,1450.8175539135536
2,77,3,2,1,1,780.0083415604857
2,37,4,2,1,1,822.1124780180803
2,41,5,2,1,1,1018.7989734057339
2,40,3,3,1,1,832.6521843087653
2,31,2,1,1,1,253.13240443649187
1,26,5,2,1,1,1229.6957663591784
2,25,5,3,1,1,1145.2207601888144
2,62,2,1,1,1,362.0427027735789
2,30,1,5,1,1,797.5198300064776
2,31,3,2,1,1,618.3995117699694
2,26,2,3,1,1,600.8333346188256
1,27,3,1,1,1,685.3083407891903
1,28,4,5,1,1,1601.9893445531116
1,31,3,3,1,1,1064.6283898435813
1,28,4,5,2,1,1186.252325455836
1,22,4,4,1,1,1398.2763783050018
1,27,3,3,1,1,1050.575448122667
1,41,5,1,1,1,1099.7607441458692
1,62,1,5,1,1,1173.5386881806671
2,23,2,5,1,1,955.5607356616164
2,41,3,3,1,1,836.1654197389938
1,26,2,2,1,1,681.7951053589609
2,28,3,1,1,1,425.2262518125452
2,32,2,1,1,1,256.6456398667205
2,30,3,4,1,1,980.1533836732175
1,42,3,4,1,1,1285.9075332428347
1,36,4,1,1,1,899.561013327987
2,36,5,3,1,1,1183.8663499213294
2,31,3,2,2,1,202.66249267269365
2,32,4,2,1,1,804.5463008669373
2,52,2,2,1,1,509.5439021380312
2,52,1,2,2,1,-88.82667062598364
1,50,1,5,1,1,1131.3798630179238
1,30,3,4,1,1,1243.748708080091
2,57,1,1,1,1,161.84297195569673
1,21,5,3,1,1,1394.7631428747736
2,41,5,2,1,1,1018.7989734057339
1,56,3,1,1,1,787.1921682658201
1,40,4,4,2,1,1045.777596951841
1,53,3,3,1,1,1141.919569308611
1,20,5,3,1,1,1391.249907444545
1,25,1,3,1,1,678.2818699287315
2,22,2,1,1,1,221.51328556443428
2,43,5,4,1,1,1391.0925515996678
1,56,1,2,1,1,604.5586145990802
1,30,4,1,1,1,878.4816007466153
2,31,5,3,1,1,1166.3001727701862
1,33,2,4,1,1,1071.6548607040381
1,37,5,5,1,1,1816.2420170919086
2,32,5,3,1,1,1169.8134082004149
1,42,2,2,2,1,322.26985314534295
2,42,1,3,1,1,474.41154783574416
2,31,4,4,1,1,1166.3001727701853
2,57,3,3,1,1,892.3771866226517
1,37,3,1,1,1,720.4406950914764
1,36,2,4,1,1,1082.1945669947236
1,28,1,2,1,1,506.18802255267894
2,23,5,3,1,1,1138.1942893283572
2,41,4,2,2,1,420.428400641719
2,31,1,1,1,1,70.49885076975272
1,31,4,3,1,1,1247.2619435103206
1,83,4,5,1,1,1795.2172932156855
1,31,5,4,1,1,1612.5290508437984
2,27,5,2,1,1,969.6136773825333
1,70,3,5,2,1,1151.1746598586985
2,30,4,4,1,1,1162.7869373399567
2,33,2,5,1,1,990.6930899639027
1,32,3,5,1,1,1433.4087326072868
2,43,2,1,1,1,295.29122959923524
1,51,1,5,1,1,1134.8930984481524
2,33,3,5,2,1,757.5896245333661
2,30,3,4,1,1,980.1533836732175
2,55,1,3,1,1,520.0836084287162
1,76,4,4,1,1,1587.9910915373466
2,35,3,2,1,1,632.4524534908838
1,32,2,5,1,1,1250.775178940548
1,56,2,4,1,1,1152.4592755992962
1,42,2,3,1,1,920.6404259093571
2,51,5,1,1,1,871.2977740412817
1,27,4,3,1,1,1233.209001789406
1,33,4,5,1,1,1619.5555217042547
1,35,4,3,1,1,1261.3148852312352
1,25,1,1,1,1,313.01476259525475
1,36,4,4,1,2,1447.4616743282022
2,42,3,2,1,1,657.0451015024842
1,30,2,3,1,1,878.4816007466137
1,27,5,4,1,1,1598.4761091228838
1,36,4,3,1,1,1264.8281206614638
1,63,1,1,2,1,30.780689846666405
1,28,1,5,1,1,1054.088683552894
2,58,3,2,1,1,713.256868386142
1,58,5,1,1,1,1159.4857464597558
1,38,1,3,1,1,723.9539305217035
1,32,5,2,2,1,835.0381598432743
1,70,2,2,1,1,836.3774642890199
1,52,1,5,1,1,1138.406333878381
2,26,3,5,1,1,1148.7339956190417
2,28,4,4,1,1,1155.7604664794994
2,32,2,1,1,1,256.6456398667205
2,28,2,3,1,1,607.8598054792828
2,27,2,3,1,1,604.3465700490542
1,23,5,4,1,1,1584.4231674019693
1,57,1,1,1,1,425.43829636257044
2,60,5,5,1,1,1633.451107580293
1,57,5,4,1,1,1703.8731720297424
2,41,5,5,2,1,1150.9626153086733
2,52,4,3,2,1,641.7075440409722
2,25,1,5,1,1,779.9536528553346
1,41,5,4,1,1,1647.6614051460842
2,30,4,3,1,2,980.1533836732183
2,32,4,1,1,1,621.9127472001989
1,67,2,5,1,1,1373.7384189985492
2,55,4,3,1,1,1067.9842694289337
1,82,5,2,1,1,1426.436950451981
1,38,5,1,1,1,1089.2210378551836
1,68,5,3,1,1,1559.8852080955185
1,27,4,2,1,1,1050.5754481226677
2,37,3,2,2,1,223.7419052540654
2,43,3,5,1,1,1208.458997932928
2,20,3,1,1,1,397.1203683707162
2,21,1,2,1,1,218.0000501342049
1,30,5,2,1,1,1243.748708080093
1,37,3,5,1,1,1450.97490975843
1,37,1,4,1,1,903.0742487582132
1,27,3,5,1,1,1415.842555456144
2,42,4,1,2,1,241.30808240520923
1,26,2,4,1,1,1047.0622126924377
1,25,4,2,1,1,1043.5489772622104
2,36,3,1,1,1,453.33213525437407
1,63,3,4,1,1,1359.6854772776355
2,43,1,3,1,1,477.9247832659728
1,25,4,3,1,1,1226.1825309289488
1,37,4,5,1,1,1633.6084634251692
2,68,4,5,1,1,1478.9234373553827
1,66,2,1,1,1,639.6909689013671
2,58,1,3,1,1,530.6233147194021
1,82,4,4,1,1,1609.0705041187184
1,36,4,3,2,1,849.091101564188
1,27,5,4,1,1,1598.4761091228838
1,78,5,4,1,1,1777.6511160645432
1,27,1,5,1,1,1050.5754481226654
1,30,4,5,2,1,1193.278796316293
2,51,4,1,1,1,688.6642203745425
1,38,4,3,2,1,856.1175724246452
2,30,5,3,1,1,1162.7869373399576
2,22,3,2,1,2,586.7803928979118
1,68,2,3,2,1,596.2475279980254
2,28,2,3,1,1,607.8598054792828
2,60,2,3,1,1,720.2833392465985
1,43,4,2,1,1,1106.7872150063258
2,21,5,4,1,1,1313.8013721346383
1,70,4,5,1,1,1749.5452326227137
2,52,2,4,2,1,459.07399037423215
1,55,1,3,1,1,783.6789328355899
2,57,3,4,1,1,1075.01074028939
2,26,2,2,1,1,418.19978095208717
2,53,4,1,1,1,695.6906912349997
1,25,3,3,1,1,1043.5489772622097
2,42,2,1,1,1,291.7779941690066
